SamplingRound,SamplingYear,Protocol_Name,Park,Plot,SamplingType,Panel_type,Location_status,Habitat,Transect,TransectLength_m,SampledTransectLength_m,Sampled,Accepted_LatinName,VegType,Diameter_cm,Status,SitePair,Northing,Easting
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,10.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,6.1,Dead,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,14.3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,4,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3.4,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3.2,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,15.3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,12.3,Dead,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3.9,Dead,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,25.1,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,2.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,6.4,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,14.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Abies balsamea,Tree,3.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,12,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,3.6,Dead,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,17.6,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,5.6,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,5.4,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,14.7,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,6.2,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,2.5,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,18.8,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Abies balsamea,Tree,5.7,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,15.2,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,12.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,13.8,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,2.6,Dead,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,24.9,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,12.9,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,16.3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,6.4,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,17.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,9.5,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,21.8,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,14.4,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,7.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,7.3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,25.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,14.1,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,4.3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,25.4,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,18.8,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,30.8,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,30.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer rubrum,Tree,30.7,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,26.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,16.2,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,19.7,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,3.4,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,4.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,11,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,2.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,17.1,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.8,Dead,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,29.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,27.8,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,28.3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,17.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,17,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,23.1,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,20.3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,7.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer rubrum,Tree,19,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,9.8,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,32.6,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,11.9,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,16.7,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,18.4,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,26.7,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,8.6,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,8.7,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,45,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,24.8,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer rubrum,Tree,14.8,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,7.5,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,2.5,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,35.5,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,9.1,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,5.1,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,2.6,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,2.6,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,24,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,16.6,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,3,50,50,Sampled with Data,Acer saccharum,Tree,3.2,Live,1003 - 3,5200381.903319999575615,685011.350402000010945
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.7,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.3,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,10.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,9.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.7,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,29.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,14.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,9.4,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.2,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,6.8,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,4.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,2.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,4.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,3.5,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,23.6,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,1,50,50,Sampled with Data,Acer saccharum,Tree,38.9,Live,1003 - 1,5200479.971040000207722,685005.398190999985673
Round_2,2021,GLKN_VegMon2.0,APIS,1003,Standard,Alternating,Active,Aspen-birch,2,50,50,Sampled with Data,Acer saccharum,Tree,3.3,Live,1003 - 2,5200432.864120000042021,685006.367623999947682
